image_name,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50
434.png,-565.5,-960.0,-1234.0,-1480.125,-1614.875,-1764.5,-1877.4375,-1959.6875,-2032.8125,-2102.5625,-2154.34375,-2206.8125,-2256.3125,-2299.9375,-2351.625,-2396.1875,-2439.625,-2489.78125,-2526.875,-2561.375,-2595.84375,-2630.40625,-2660.984375,-2694.421875,-2723.890625,-2754.609375,-2779.875,-2803.375,-2824.53125,-2844.53125,-2866.453125,-2885.03125,-2901.53125,-2916.9140625,-2932.390625,-2947.609375,-2960.734375,-2973.5390625,-2985.203125,-2996.2109375,-3007.0703125,-3017.140625,-3027.3359375,-3037.1328125,-3046.9375,-3056.4609375,-3066.1015625,-3076.375,-3092.3203125,-3097.84765625
435.png,-548.0,-919.25,-1256.0,-1494.5,-1683.5,-1837.5,-1960.25,-2057.5,-2160.125,-2273.375,-2341.875,-2400.9375,-2462.5,-2530.375,-2588.5,-2632.375,-2675.625,-2715.3125,-2758.1875,-2798.65625,-2834.0625,-2870.375,-2903.1875,-2932.6875,-2963.640625,-2990.203125,-3014.4375,-3036.8125,-3057.359375,-3076.828125,-3094.125,-3109.546875,-3124.7890625,-3138.8984375,-3153.4765625,-3166.75,-3179.34375,-3190.8203125,-3202.1875,-3212.1640625,-3221.25,-3229.671875,-3238.1328125,-3246.53125,-3255.7265625,-3264.390625,-3272.890625,-3282.84375,-3296.2890625,-3301.34765625
436.png,-490.75,-784.25,-963.75,-1111.625,-1220.0,-1300.75,-1392.625,-1490.5625,-1580.1875,-1653.25,-1726.625,-1804.5,-1859.40625,-1907.75,-1958.4375,-2009.75,-2056.9375,-2102.65625,-2148.71875,-2199.28125,-2242.09375,-2278.5,-2315.96875,-2368.40625,-2402.125,-2433.6875,-2463.390625,-2490.9375,-2518.703125,-2549.921875,-2572.546875,-2593.109375,-2611.515625,-2639.640625,-2658.921875,-2676.21875,-2693.5625,-2709.0859375,-2722.6171875,-2734.53125,-2743.9375,-2752.3125,-2760.8671875,-2768.9375,-2777.1171875,-2785.21875,-2793.5390625,-2803.484375,-2818.515625,-2823.765625
437.png,-619.5,-867.375,-1031.0,-1159.0,-1253.8125,-1328.25,-1397.75,-1466.1875,-1529.75,-1595.4375,-1649.25,-1703.4375,-1754.8125,-1804.84375,-1849.625,-1889.5,-1931.6875,-1975.6875,-2016.59375,-2058.09375,-2093.96875,-2129.875,-2162.8125,-2193.375,-2222.28125,-2247.640625,-2271.59375,-2293.640625,-2314.90625,-2335.546875,-2355.953125,-2374.40625,-2394.828125,-2412.71875,-2430.09375,-2446.09375,-2461.2421875,-2474.8515625,-2487.65625,-2499.2578125,-2510.15625,-2520.4375,-2530.21875,-2539.4921875,-2548.28125,-2556.9140625,-2566.296875,-2576.53125,-2591.6171875,-2596.98828125
438.png,-527.0,-797.0,-959.25,-1171.125,-1333.375,-1506.875,-1638.875,-1746.625,-1827.1875,-1905.125,-1973.125,-2030.5625,-2087.6875,-2138.125,-2187.0,-2230.75,-2271.03125,-2314.3125,-2353.625,-2389.46875,-2425.75,-2458.03125,-2488.109375,-2515.234375,-2542.953125,-2569.546875,-2594.796875,-2619.453125,-2640.96875,-2660.828125,-2678.09375,-2694.1875,-2708.8203125,-2721.9609375,-2734.375,-2745.546875,-2755.71875,-2765.1953125,-2774.25,-2782.8984375,-2791.328125,-2799.640625,-2807.5,-2815.21875,-2823.02734375,-2830.84375,-2839.296875,-2849.4296875,-2865.0546875,-2870.3671875
439.png,-499.5,-804.0,-944.375,-1110.625,-1296.25,-1508.5,-1702.875,-1819.6875,-1904.875,-1997.5625,-2069.125,-2130.53125,-2198.53125,-2255.21875,-2305.15625,-2361.03125,-2415.71875,-2462.03125,-2509.78125,-2556.46875,-2598.34375,-2644.1875,-2687.625,-2732.75,-2768.9375,-2801.125,-2829.984375,-2857.75,-2881.375,-2901.671875,-2919.71875,-2936.046875,-2951.2109375,-2965.078125,-2978.5625,-2991.625,-3004.4453125,-3016.671875,-3027.4921875,-3037.75,-3048.2265625,-3058.1875,-3067.1171875,-3076.4375,-3084.640625,-3092.9765625,-3101.546875,-3111.125,-3126.75,-3131.94140625
440.png,-739.0,-946.0,-1094.75,-1216.75,-1312.0625,-1383.8125,-1457.5,-1533.6875,-1585.15625,-1629.78125,-1672.875,-1712.875,-1753.78125,-1798.5,-1840.96875,-1882.21875,-1920.96875,-1959.0,-1998.09375,-2039.625,-2076.21875,-2109.28125,-2146.53125,-2177.015625,-2207.59375,-2235.9375,-2264.1875,-2292.1875,-2319.59375,-2341.546875,-2364.03125,-2384.640625,-2403.9375,-2421.953125,-2441.765625,-2457.4140625,-2471.78125,-2486.3515625,-2499.65625,-2513.3515625,-2525.6953125,-2538.671875,-2550.0546875,-2563.2421875,-2572.953125,-2581.40625,-2589.59375,-2599.0078125,-2613.3046875,-2618.3984375
441.png,-495.5,-757.0,-907.25,-1028.75,-1169.375,-1264.6875,-1335.375,-1428.1875,-1491.09375,-1541.71875,-1592.3125,-1645.0,-1708.75,-1797.4375,-1860.0,-1922.0,-1968.78125,-2020.96875,-2069.1875,-2114.28125,-2151.34375,-2186.21875,-2222.5625,-2253.6875,-2280.390625,-2304.796875,-2327.5,-2348.609375,-2368.5,-2388.703125,-2407.953125,-2426.828125,-2446.65625,-2465.21875,-2481.890625,-2498.25,-2512.6796875,-2526.5625,-2540.2734375,-2554.09375,-2567.515625,-2579.5546875,-2591.0546875,-2601.9765625,-2612.5546875,-2623.25,-2634.375,-2646.40625,-2665.359375,-2671.23828125
442.png,-620.5,-781.25,-890.9375,-1000.6875,-1076.3125,-1139.1875,-1220.75,-1292.8125,-1372.0625,-1451.3125,-1515.6875,-1578.75,-1634.09375,-1690.71875,-1753.375,-1809.1875,-1857.59375,-1902.21875,-1943.5,-1987.59375,-2030.03125,-2068.5625,-2104.84375,-2135.375,-2164.921875,-2190.9375,-2215.546875,-2240.71875,-2262.234375,-2283.875,-2303.90625,-2322.71875,-2340.359375,-2357.265625,-2372.796875,-2388.2265625,-2401.484375,-2418.1875,-2429.8828125,-2444.0546875,-2454.6953125,-2464.984375,-2474.71875,-2484.078125,-2493.6484375,-2502.6171875,-2512.6796875,-2523.9921875,-2541.0859375,-2546.734375
443.png,-795.0,-1081.75,-1360.5,-1521.375,-1614.9375,-1770.4375,-1841.3125,-1896.6875,-1944.53125,-1996.25,-2045.1875,-2086.84375,-2133.65625,-2174.9375,-2222.40625,-2263.25,-2309.6875,-2353.375,-2399.4375,-2446.25,-2487.03125,-2527.25,-2571.0625,-2615.40625,-2654.0,-2696.375,-2736.9375,-2772.5,-2808.625,-2837.546875,-2866.125,-2886.390625,-2903.671875,-2920.03125,-2934.359375,-2947.8359375,-2961.25,-2974.328125,-2986.203125,-2997.28125,-3007.0546875,-3016.4375,-3025.171875,-3033.6171875,-3042.4609375,-3050.671875,-3059.625,-3069.921875,-3084.921875,-3089.87109375
444.png,-458.5,-710.625,-961.75,-1239.0,-1415.75,-1595.625,-1743.5,-1855.9375,-1957.1875,-2036.5,-2106.875,-2168.625,-2219.1875,-2271.5,-2319.78125,-2365.5,-2407.96875,-2450.5,-2486.03125,-2520.0,-2552.71875,-2581.75,-2608.09375,-2632.15625,-2654.234375,-2673.6875,-2692.40625,-2710.75,-2728.796875,-2746.78125,-2764.390625,-2779.90625,-2793.9765625,-2807.3671875,-2818.828125,-2829.875,-2840.5390625,-2850.8984375,-2860.53125,-2869.0625,-2877.3046875,-2885.1171875,-2892.359375,-2899.5,-2906.6875,-2914.58203125,-2923.48046875,-2933.09765625,-2947.28515625,-2952.515625
445.png,-454.5,-818.0,-1006.0,-1172.375,-1280.4375,-1358.6875,-1430.5625,-1493.28125,-1548.625,-1611.78125,-1669.03125,-1726.34375,-1781.59375,-1839.75,-1894.4375,-1936.84375,-1975.65625,-2013.59375,-2048.0,-2082.8125,-2114.796875,-2147.140625,-2179.0625,-2206.390625,-2231.90625,-2258.203125,-2284.3125,-2309.265625,-2332.734375,-2356.375,-2379.703125,-2401.46875,-2420.3125,-2437.96875,-2455.4375,-2470.859375,-2485.2109375,-2498.8046875,-2511.609375,-2523.8125,-2535.9296875,-2546.9765625,-2557.7578125,-2567.703125,-2578.015625,-2588.171875,-2597.9296875,-2609.140625,-2626.921875,-2632.44921875
446.png,-626.5,-1100.0,-1319.375,-1474.375,-1582.25,-1660.8125,-1728.875,-1803.375,-1871.375,-1940.25,-1996.71875,-2050.6875,-2107.15625,-2156.28125,-2209.25,-2262.5,-2312.8125,-2360.09375,-2408.375,-2450.96875,-2491.40625,-2527.15625,-2562.40625,-2593.921875,-2623.046875,-2647.5625,-2672.734375,-2695.34375,-2716.859375,-2736.0625,-2754.265625,-2772.765625,-2789.125,-2804.171875,-2817.7421875,-2830.90625,-2843.1171875,-2854.0859375,-2864.703125,-2875.0859375,-2885.0859375,-2894.90625,-2904.3515625,-2913.46875,-2922.1484375,-2930.625,-2939.3203125,-2948.9296875,-2962.890625,-2968.04296875
447.png,-532.0,-768.75,-961.25,-1060.1875,-1171.0625,-1264.5625,-1337.4375,-1418.8125,-1480.90625,-1535.28125,-1602.15625,-1661.3125,-1716.65625,-1783.71875,-1850.34375,-1907.03125,-1969.1875,-2018.625,-2068.59375,-2114.375,-2155.875,-2197.34375,-2233.25,-2265.71875,-2296.28125,-2324.84375,-2352.890625,-2379.0625,-2402.890625,-2425.3125,-2446.890625,-2468.71875,-2487.6875,-2504.9375,-2522.4375,-2538.2890625,-2553.875,-2566.953125,-2579.9140625,-2591.2578125,-2601.9140625,-2612.0390625,-2621.4453125,-2630.75,-2639.515625,-2647.96875,-2656.390625,-2665.7421875,-2679.671875,-2684.73828125
448.png,-781.5,-1093.25,-1252.125,-1405.375,-1548.25,-1659.3125,-1765.5625,-1843.875,-1914.625,-1981.625,-2041.0,-2086.5625,-2133.9375,-2186.15625,-2239.25,-2287.59375,-2332.5625,-2371.78125,-2405.96875,-2438.78125,-2482.3125,-2513.71875,-2540.421875,-2565.4375,-2588.609375,-2611.15625,-2633.265625,-2652.59375,-2670.515625,-2687.078125,-2703.25,-2718.1953125,-2733.1484375,-2747.796875,-2761.2109375,-2773.109375,-2784.6015625,-2795.53125,-2805.7421875,-2815.2890625,-2824.546875,-2833.1796875,-2841.6953125,-2849.8671875,-2857.76171875,-2865.47265625,-2873.140625,-2882.203125,-2895.7734375,-2901.015625
449.png,-585.5,-883.0,-1003.25,-1101.3125,-1184.0,-1274.3125,-1344.0625,-1405.78125,-1461.5625,-1518.71875,-1579.75,-1639.4375,-1694.84375,-1741.34375,-1788.9375,-1840.40625,-1894.28125,-1940.3125,-1984.375,-2031.125,-2079.75,-2127.09375,-2170.53125,-2212.125,-2241.75,-2271.671875,-2300.71875,-2325.5,-2348.28125,-2371.078125,-2390.90625,-2410.984375,-2431.53125,-2446.9765625,-2461.0390625,-2473.046875,-2484.2578125,-2494.8046875,-2504.4453125,-2513.4140625,-2522.5546875,-2531.171875,-2539.5703125,-2547.78125,-2556.4140625,-2564.6484375,-2573.2578125,-2583.0390625,-2598.5859375,-2604.11328125
450.png,-604.0,-884.75,-1181.25,-1305.625,-1385.6875,-1444.34375,-1508.96875,-1578.15625,-1654.21875,-1732.96875,-1817.53125,-1894.84375,-1975.34375,-2041.03125,-2090.0625,-2133.34375,-2177.3125,-2219.25,-2254.40625,-2286.5625,-2318.46875,-2352.15625,-2382.640625,-2408.96875,-2434.46875,-2459.09375,-2481.734375,-2502.421875,-2524.015625,-2543.140625,-2560.421875,-2576.3671875,-2592.140625,-2607.3046875,-2622.2421875,-2635.3671875,-2646.8359375,-2657.2265625,-2666.9140625,-2675.921875,-2684.28125,-2692.28125,-2700.04296875,-2707.98828125,-2716.17578125,-2724.23828125,-2732.95703125,-2742.62890625,-2757.63671875,-2763.375
451.png,-516.5,-855.25,-1118.75,-1381.0,-1577.625,-1728.125,-1878.125,-1989.875,-2122.25,-2262.0,-2344.5625,-2435.6875,-2507.375,-2575.25,-2634.125,-2690.5,-2739.6875,-2791.875,-2843.9375,-2893.65625,-2934.34375,-2977.9375,-3021.0,-3062.125,-3099.09375,-3125.546875,-3152.171875,-3174.21875,-3194.78125,-3218.234375,-3237.59375,-3254.84375,-3272.734375,-3293.34375,-3306.6953125,-3319.09375,-3330.4296875,-3341.078125,-3350.8125,-3359.5625,-3367.6171875,-3375.953125,-3383.921875,-3390.98046875,-3398.5234375,-3406.07421875,-3413.86328125,-3422.83984375,-3436.47265625,-3441.7109375
452.png,-546.0,-781.625,-1118.875,-1390.125,-1514.0625,-1623.5,-1745.375,-1851.3125,-1926.375,-1984.5,-2047.84375,-2099.15625,-2148.375,-2194.90625,-2244.0625,-2290.0,-2332.65625,-2370.78125,-2406.8125,-2444.5,-2476.8125,-2507.765625,-2534.828125,-2559.078125,-2581.96875,-2603.546875,-2623.25,-2642.65625,-2660.625,-2677.40625,-2693.28125,-2707.9140625,-2723.046875,-2735.9140625,-2750.1796875,-2762.4375,-2773.890625,-2784.703125,-2795.3671875,-2805.03125,-2814.0,-2822.2265625,-2830.3125,-2838.26171875,-2845.703125,-2853.3671875,-2861.07421875,-2869.76171875,-2883.14453125,-2888.1875
453.png,-541.0,-854.0,-1061.5,-1195.75,-1344.0,-1500.5,-1646.625,-1754.3125,-1842.8125,-1935.4375,-2021.375,-2080.125,-2137.6875,-2194.3125,-2243.46875,-2290.21875,-2331.09375,-2367.46875,-2401.96875,-2435.84375,-2467.6875,-2493.703125,-2519.15625,-2545.796875,-2569.390625,-2590.953125,-2612.5,-2630.4375,-2646.96875,-2661.9609375,-2676.546875,-2690.625,-2703.6328125,-2716.4609375,-2727.484375,-2738.390625,-2748.5703125,-2758.390625,-2767.5546875,-2775.8515625,-2783.64453125,-2791.41796875,-2798.89453125,-2806.40234375,-2813.78515625,-2820.97265625,-2828.7421875,-2837.828125,-2852.3515625,-2857.4296875
454.png,-679.5,-907.0,-1092.75,-1252.25,-1403.125,-1521.375,-1604.0625,-1679.75,-1736.09375,-1792.03125,-1848.0,-1909.1875,-1981.0,-2038.03125,-2091.65625,-2148.78125,-2193.625,-2235.8125,-2271.90625,-2308.65625,-2343.65625,-2373.03125,-2400.828125,-2426.65625,-2451.828125,-2475.734375,-2497.859375,-2520.125,-2541.25,-2561.53125,-2579.6875,-2595.671875,-2610.1875,-2623.5390625,-2636.03125,-2647.125,-2658.03125,-2667.5859375,-2677.2265625,-2686.375,-2695.7109375,-2704.8046875,-2713.59375,-2722.21875,-2730.265625,-2738.3515625,-2746.390625,-2755.34375,-2770.125,-2775.140625
455.png,-772.0,-957.875,-1151.0,-1331.5,-1495.625,-1626.5,-1719.0625,-1886.6875,-2083.0625,-2133.53125,-2180.59375,-2228.96875,-2285.3125,-2332.0,-2376.25,-2419.3125,-2468.78125,-2513.15625,-2559.1875,-2604.46875,-2646.84375,-2687.625,-2723.875,-2756.9375,-2787.546875,-2816.296875,-2843.09375,-2867.484375,-2890.5,-2913.734375,-2933.859375,-2952.140625,-2968.90625,-2986.375,-3002.515625,-3017.796875,-3032.3828125,-3045.203125,-3058.0703125,-3069.9609375,-3081.3125,-3102.546875,-3113.953125,-3125.421875,-3136.25,-3147.34375,-3158.7421875,-3171.0234375,-3188.3984375,-3194.13671875
456.png,-421.0,-737.25,-882.375,-1022.875,-1124.0,-1233.75,-1330.875,-1413.875,-1480.1875,-1536.1875,-1603.9375,-1647.59375,-1694.875,-1743.5625,-1785.84375,-1828.28125,-1867.25,-1903.8125,-1937.8125,-1968.6875,-1997.65625,-2026.359375,-2053.875,-2079.828125,-2104.890625,-2126.15625,-2148.546875,-2168.671875,-2189.046875,-2206.03125,-2221.59375,-2237.796875,-2251.4765625,-2265.5546875,-2278.28125,-2289.90625,-2301.140625,-2310.7578125,-2320.453125,-2329.9765625,-2338.6328125,-2347.0625,-2355.296875,-2363.24609375,-2371.0859375,-2378.796875,-2386.890625,-2396.28125,-2410.140625,-2415.15625
457.png,-690.5,-999.0,-1261.75,-1472.25,-1609.25,-1688.625,-1758.1875,-1836.0,-1926.8125,-2006.125,-2065.0,-2128.15625,-2183.71875,-2238.1875,-2292.1875,-2348.09375,-2404.5625,-2453.21875,-2498.90625,-2543.28125,-2587.78125,-2625.90625,-2664.0,-2696.8125,-2730.6875,-2757.515625,-2782.890625,-2805.578125,-2824.625,-2843.453125,-2861.078125,-2877.265625,-2892.234375,-2906.046875,-2918.71875,-2930.9921875,-2942.9609375,-2953.6953125,-2963.671875,-2973.203125,-2981.96875,-2990.796875,-2999.296875,-3007.546875,-3015.71875,-3023.9921875,-3032.6875,-3042.0390625,-3056.875,-3061.8828125
458.png,-547.5,-858.75,-1030.125,-1189.25,-1318.625,-1440.75,-1528.4375,-1614.3125,-1687.625,-1757.0,-1817.5,-1868.125,-1914.5625,-1958.46875,-2000.8125,-2043.84375,-2079.53125,-2111.625,-2143.234375,-2174.796875,-2207.046875,-2240.015625,-2269.21875,-2297.765625,-2325.0,-2349.109375,-2371.515625,-2395.9375,-2418.71875,-2436.859375,-2453.984375,-2470.359375,-2485.5703125,-2499.4296875,-2512.9140625,-2525.0,-2536.625,-2548.4453125,-2560.203125,-2570.875,-2581.28125,-2591.25,-2601.0078125,-2610.203125,-2619.2578125,-2628.453125,-2637.921875,-2648.375,-2664.1640625,-2669.55078125
459.png,-525.0,-733.5,-848.4375,-967.0,-1040.3125,-1128.0,-1208.0,-1288.375,-1353.625,-1422.8125,-1492.6875,-1556.59375,-1617.90625,-1669.96875,-1719.90625,-1766.96875,-1811.65625,-1850.8125,-1886.6875,-1921.6875,-1954.5,-1985.171875,-2018.484375,-2047.546875,-2074.21875,-2099.984375,-2124.640625,-2146.34375,-2165.828125,-2184.953125,-2203.4375,-2221.109375,-2237.171875,-2252.1328125,-2266.375,-2280.1796875,-2293.6171875,-2305.9140625,-2317.0078125,-2327.4375,-2337.5546875,-2347.6015625,-2357.0859375,-2366.109375,-2374.6640625,-2383.8125,-2393.09375,-2403.5,-2419.90625,-2425.33203125
460.png,-627.5,-799.25,-1006.375,-1143.875,-1228.1875,-1340.3125,-1432.0,-1523.3125,-1589.0,-1639.8125,-1684.90625,-1723.90625,-1768.96875,-1809.84375,-1853.59375,-1900.03125,-1941.125,-1980.25,-2022.375,-2064.5,-2102.46875,-2140.3125,-2174.1875,-2205.0625,-2231.078125,-2254.875,-2276.5,-2295.15625,-2313.59375,-2330.890625,-2346.546875,-2360.953125,-2375.3203125,-2388.6875,-2400.796875,-2412.7421875,-2424.4375,-2436.046875,-2446.609375,-2456.890625,-2466.2265625,-2475.796875,-2485.265625,-2494.5703125,-2504.328125,-2513.96875,-2524.6015625,-2536.015625,-2552.625,-2558.6875
461.png,-457.75,-734.5,-1081.5,-1311.5,-1510.75,-1653.25,-1788.5,-1898.9375,-1996.8125,-2089.5625,-2145.625,-2202.65625,-2270.53125,-2342.15625,-2410.40625,-2480.15625,-2538.09375,-2586.09375,-2637.0,-2684.09375,-2724.8125,-2756.84375,-2789.6875,-2819.96875,-2845.171875,-2869.546875,-2892.546875,-2915.375,-2935.609375,-2954.4375,-2969.8984375,-2983.5625,-2995.7890625,-3007.9765625,-3019.578125,-3031.15625,-3042.0390625,-3052.3046875,-3061.59375,-3070.6875,-3079.71875,-3088.515625,-3096.8984375,-3105.109375,-3114.96875,-3123.15625,-3131.734375,-3141.2890625,-3155.3125,-3160.19921875
462.png,-718.5,-995.75,-1314.0,-1549.25,-1719.375,-1859.25,-1939.5,-2017.875,-2096.125,-2166.5625,-2240.6875,-2311.8125,-2363.625,-2410.15625,-2454.25,-2499.21875,-2540.03125,-2578.0625,-2613.5625,-2644.859375,-2674.90625,-2705.65625,-2733.703125,-2759.515625,-2783.875,-2805.9375,-2825.796875,-2845.765625,-2863.421875,-2880.859375,-2897.15625,-2912.390625,-2926.2109375,-2939.3984375,-2951.6484375,-2962.8046875,-2973.1328125,-2983.125,-2992.78125,-3001.203125,-3009.40625,-3016.94140625,-3024.296875,-3031.66796875,-3039.06640625,-3046.4375,-3054.3515625,-3063.0390625,-3076.359375,-3081.29296875
463.png,-547.0,-889.25,-1047.25,-1179.0,-1260.25,-1327.5625,-1397.0625,-1455.59375,-1510.53125,-1565.78125,-1619.09375,-1673.40625,-1721.5625,-1770.5,-1811.84375,-1858.75,-1902.96875,-1943.59375,-1983.5,-2023.15625,-2060.4375,-2095.53125,-2128.46875,-2159.625,-2189.8125,-2218.078125,-2244.90625,-2272.625,-2296.078125,-2320.203125,-2341.109375,-2359.109375,-2375.3125,-2389.390625,-2402.515625,-2415.3046875,-2427.3515625,-2439.421875,-2450.5546875,-2460.03125,-2469.46875,-2478.265625,-2487.2265625,-2495.6640625,-2504.40625,-2512.65625,-2521.765625,-2532.234375,-2547.7421875,-2553.08203125
464.png,-571.0,-867.25,-1008.5,-1167.875,-1346.75,-1428.25,-1489.9375,-1541.28125,-1588.5,-1643.5625,-1691.59375,-1740.3125,-1783.34375,-1827.75,-1873.875,-1913.15625,-1950.03125,-1985.09375,-2020.0625,-2051.09375,-2084.5625,-2114.703125,-2142.0625,-2167.265625,-2190.703125,-2211.1875,-2230.5,-2248.859375,-2266.21875,-2283.171875,-2299.28125,-2314.6171875,-2328.3671875,-2341.40625,-2353.7890625,-2365.9375,-2377.078125,-2387.6953125,-2397.40625,-2406.8828125,-2416.1953125,-2425.3125,-2434.7890625,-2444.265625,-2453.6015625,-2462.7578125,-2472.453125,-2483.484375,-2500.421875,-2506.06640625
465.png,-588.0,-979.25,-1235.25,-1372.5,-1455.75,-1544.25,-1618.3125,-1682.375,-1742.28125,-1803.65625,-1859.46875,-1905.34375,-1950.1875,-1998.34375,-2049.34375,-2098.78125,-2141.90625,-2180.90625,-2221.6875,-2259.78125,-2293.5,-2327.9375,-2360.71875,-2390.578125,-2418.0625,-2442.171875,-2467.234375,-2491.484375,-2513.421875,-2533.515625,-2550.703125,-2567.6875,-2582.2890625,-2596.453125,-2610.0546875,-2622.7421875,-2634.1953125,-2644.5,-2654.7890625,-2664.7734375,-2674.671875,-2683.6953125,-2692.625,-2701.1484375,-2709.5703125,-2718.078125,-2727.046875,-2737.46875,-2753.6875,-2759.25
466.png,-573.0,-804.0,-964.25,-1123.875,-1247.0,-1386.125,-1494.9375,-1576.875,-1652.4375,-1714.96875,-1774.9375,-1834.21875,-1890.21875,-1943.21875,-1987.0,-2032.0625,-2075.65625,-2117.71875,-2157.59375,-2198.65625,-2233.71875,-2268.40625,-2300.75,-2330.6875,-2360.359375,-2389.984375,-2415.0,-2437.734375,-2458.40625,-2478.3125,-2495.375,-2511.21875,-2526.828125,-2541.8828125,-2556.28125,-2569.484375,-2581.671875,-2593.4296875,-2604.6171875,-2615.2734375,-2625.1171875,-2634.703125,-2643.9609375,-2652.7421875,-2661.6875,-2670.8046875,-2680.4140625,-2691.109375,-2707.703125,-2713.52734375
